,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
446,누구에게나 찬란한,https://www.kobis.or.kr/common/mast/movie/2014/11/f9ca1cda23ec4654858d0a6fcda7fea6.jpg,누구에게나 찬란한.jpg,20148627,장편 | 예술영화 | 다큐멘터리 | 86분 51초 | 전체관람가 | 한국,"필름,2D",[주연] 김남길(내레이션) | 김태근 | 박철우
447,프란치스코,https://www.kobis.or.kr/common/mast/movie/2016/02/9e5a5a851ab544a2ade96adec82098f3.jpg,프란치스코.jpg,20161461,"장편 | 예술영화 | 드라마 | 104분 55초 | 12세이상관람가 | 스페인, 아르헨티나, 이탈리아",2D,[주연] 다리오 그랜디네티 | 실비아 아바스칼
448,돼지의 왕,https://www.kobis.or.kr/common/mast/movie/2014/05/03779e078a134896bfc833f9c3fc3c42.jpg,돼지의 왕.jpg,20111031,"장편 | 예술영화 | 애니메이션, 스릴러 | 96분 0초 | 청소년관람불가 | 한국","필름,2D","[주연] 김꽃비(소년 정종석) | 김혜나(김철) | 박희본(소년 황경민) | 오정세(황경민) | 양익준(정종석) | 경순(종석엄마) | 연상호(이정민, 고양이, 김영심부름센터 등)"
449,슬립리스: 크리미널 나이트,https://www.kobis.or.kr/common/mast/movie/2017/03/9fbb1a63ff16448681671ff9f00ea49f.jpg,슬립리스- 크리미널 나이트.jpg,20170656,"장편 | 일반영화 | 액션, 범죄, 스릴러 | 94분 54초 | 15세이상관람가 | 미국",2D,[주연] 제이미 폭스 | 미셸 모나한 | 데이빗 하버 | 더못 멀로니 | 가브리엘 유니온
450,드라이브,https://www.kobis.or.kr/common/mast/movie/2020/08/45e1906965344312810c7b52bc4fe8a3.jpg,드라이브.jpg,20112692,"장편 | 예술영화 | 액션, 멜로/로맨스 | 100분 21초 | 청소년관람불가 | 미국","필름,2D",[주연] 라이언 고슬링(드라이버) | 캐리 뮬리건(아이린)
451,로렌스 애니웨이,https://www.kobis.or.kr/common/mast/movie/2013/10/fa99f06725d0492c90ce540546515709.jpg,로렌스 애니웨이.jpg,20134047,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 168분 0초 | 15세이상관람가 | 캐나다, 프랑스","필름,2D",[주연] 멜빌 푸포(로렌스 아리아) | 수잔 클레망(프레드 비레어)
452,미스 스티븐스,https://www.kobis.or.kr/common/mast/movie/2019/04/33621b828c9c4c77861287f7d5bdb4f1.jpg,미스 스티븐스.jpg,20199189,장편 | 예술영화 | 드라마 | 86분 3초 | 12세이상관람가 | 미국,2D,[주연] 릴리 레이브 | 티모시 샬라메 | 릴리 라인하트 | 앤서니 퀸틀
453,꼬마영웅 바비,https://www.kobis.or.kr/common/mast/movie/2018/05/9a75cd3ccb6843d6a157dde96b134257.jpg,꼬마영웅 바비.jpg,20180943,"장편 | 일반영화 | 애니메이션, 어드벤처, 코미디 | 71분 54초 | 전체관람가 | 중국",2D,[주연] 김주호(에단 - 목소리) | 김명준(바비 - 목소리) | 김민성(씽크맨 - 목소리) | 최낙윤(그레이 - 목소리) | 안현서(로즈 - 목소리) | 이인석(스카 - 목소리)
454,비기너스,https://www.kobis.or.kr/upload/up_img/2011/10/mov_D5BD92_20111013092857_1.jpg,비기너스.jpg,20112933,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 105분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 크리스토퍼 플러머(할) | 이완 맥그리거(올리버)
455,섬. 사라진 사람들,https://www.kobis.or.kr/common/mast/movie/2016/02/9389418287504814847a3ef9f977cc81.jpg,섬. 사라진 사람들.jpg,20144441,장편 | 예술영화 | 스릴러 | 87분 49초 | 15세이상관람가 | 한국,"필름,2D",[주연] 박효주(이혜리) | 배성우 | 이현욱(석훈)
456,그 후,https://www.kobis.or.kr/common/mast/movie/2017/06/f1c148407f5e4cb88954a13d5a546b5d.jpg,그 후.jpg,20176102,"장편 | 예술,독립 영화 | 드라마 | 91분 26초 | 청소년관람불가 | 한국",2D,[주연] 권해효 | 김민희 | 김새벽
457,드림빌더,https://www.kobis.or.kr/common/mast/movie/2021/01/de62cc6c574d45be96d0b4569fac876b.jpg,드림빌더.jpg,20203009,"장편 | 예술영화 | 애니메이션, 어드벤처, 가족, 판타지 | 80분 20초 | 전체관람가 | 기타",2D,
458,아이 앰 히스 레저,https://www.kobis.or.kr/common/mast/movie/2017/10/32635a2ce41f4004bc0f9a291f898762.jpg,아이 앰 히스 레저.jpg,20178666,장편 | 예술영화 | 다큐멘터리 | 91분 23초 | 12세이상관람가 | 캐나다,2D,[주연] 히스 레저 | 나오미 왓츠
459,다음 침공은 어디?,https://www.kobis.or.kr/common/mast/movie/2016/07/d1fb4398ed1f4fdca9012ee9b1c467f3.jpg,다음 침공은 어디-.jpg,20163049,장편 | 예술영화 | 다큐멘터리 | 120분 17초 | 15세이상관람가 | 미국,2D,
460,비포 : 치즈와 초콜릿을 찾아서,https://www.kobis.or.kr/common/mast/movie/2014/06/692712a8b3d94a949860d110a3ced035.jpg,비포 - 치즈와 초콜릿을 찾아서.jpg,20149494,"장편 | 예술영화 | 애니메이션, 어드벤처 | 78분 7초 | 전체관람가 | 이스라엘","필름,2D",
461,강철비2 : 정상회담 확장판,https://www.kobis.or.kr/common/mast/movie/2020/09/5bf78352ed5249d7bcadaa139d4b5848.jpg,강철비2 - 정상회담 확장판.jpg,20208045,"장편 | 일반영화 | 드라마, 액션 | 142분 2초 | 15세이상관람가 | 한국",2D,[주연] 정우성 | 곽도원 | 유연석 | 앵거스 맥페이든
462,아이들은 즐겁다,https://www.kobis.or.kr/common/mast/movie/2021/04/bbfe56c15bb540d7be5c6de585eef871.jpg,아이들은 즐겁다.jpg,20217218,"장편 | 예술,독립 영화 | 드라마 | 108분 22초 | 전체관람가 | 한국",2D,[주연] 이경훈(다이) | 박예찬(민호) | 홍정민(유진) | 박시완(재경) | 옥예린(시아)
463,드라이브 마이 카,https://www.kobis.or.kr/common/mast/movie/2023/11/c86a7af8397342c198ec10436ce2a3bc.jpg,드라이브 마이 카.jpg,20218415,장편 | 예술영화 | 드라마 | 179분 18초 | 15세이상관람가 | 일본,2D,[주연] 니시지마 히데토시(가후쿠) | 미우라 토코(미사키)
464,무민 더 무비,https://www.kobis.or.kr/common/mast/movie/2015/07/4ac007b2f26341ce9c83abda69b8bcef.jpg,무민 더 무비.jpg,20151302,"장편 | 예술영화 | 애니메이션, 코미디, 가족 | 76분 54초 | 전체관람가 | 핀란드, 프랑스","필름,2D",
465,트와이스랜드,https://www.kobis.or.kr/common/mast/movie/2018/11/48cf3c0cfdc9447e99c0c8ee2d414542.jpg,트와이스랜드.jpg,20184529,장편 | 일반영화 | 다큐멘터리 | 109분 2초 | 전체관람가 | 한국,"4D,ScreenX",[주연] 나연 | 정연 | 모모 | 사나 | 지효 | 미나 | 다현 | 채영 | 쯔위
466,쿼바디스,https://www.kobis.or.kr/common/mast/movie/2014/11/3c9e72ae650240f58526a7418656def7.jpg,쿼바디스.jpg,20141114,"장편 | 예술,독립 영화 | 다큐멘터리 | 104분 53초 | 12세이상관람가 | 한국","필름,2D",[주연] 이종윤 | 안석환 | 남명렬
467,신서유기 : 몽키킹의 부활,https://www.kobis.or.kr/common/mast/movie/2017/10/1bf0fe4286a1445e9faba162e7c0087e.jpg,신서유기 - 몽키킹의 부활.jpg,20174902,"장편 | 예술영화 | 액션, 어드벤처, 애니메이션 | 83분 45초 | 전체관람가 | 중국",2D,
468,스페이스 잼: 새로운 시대,https://www.kobis.or.kr/common/mast/movie/2021/06/e17f4c5c6bfc42dc948a4835b86d546d.jpg,스페이스 잼- 새로운 시대.jpg,20217490,"장편 | 일반영화 | 애니메이션, 어드벤처, 코미디 | 115분 22초 | 전체관람가 | 미국","2D,DOLBYCINEMA",[주연] 르브론 제임스 | 돈 치들 | 젠데이아 콜먼
469,액슬,https://www.kobis.or.kr/common/mast/movie/2018/10/60240ad486724923a410b3e645a04b9a.jpg,액슬.jpg,20180628,"장편 | 일반영화 | 액션, 어드벤처 | 98분 36초 | 12세이상관람가 | 미국",2D,[주연] 알렉스 뉴이스테터 | 베키 지 | 토마스 제인 | 도미닉 레인스 | 알렉스 맥니콜
470,택스 콜렉터,https://www.kobis.or.kr/common/mast/movie/2020/11/6b5b2b6e205a4f12bcf54f3604a09d9b.jpg,택스 콜렉터.jpg,20209650,장편 | 일반영화 | 액션 | 95분 17초 | 청소년관람불가 | 미국,2D,[주연] 샤이아 라보프
471,은혼,https://www.kobis.or.kr/common/mast/movie/2017/11/9dffd4432c38400b8bb9d1375f628f36.jpg,은혼.jpg,20175903,"장편 | 일반영화 | 액션, 어드벤처, 코미디 | 130분 56초 | 12세이상관람가 | 일본",2D,[주연] 오구리 슌 | 스다 마사키 | 나가사와 마사미
472,스페이스 치킨: 마법 부적의 비밀,https://www.kobis.or.kr/common/mast/movie/2018/10/fcbf3e2ad7e14e97a24695f627f9637d.jpg,스페이스 치킨- 마법 부적의 비밀.jpg,20186184,"장편 | 일반영화 | 애니메이션, SF, 코미디, 어드벤처 | 78분 5초 | 전체관람가 | 미국",2D,[주연] 류승곤(치키 한국어 목소리) | 이인석(옥토퍼스 한국어 목소리) | 이명희(피오나 한국어 목소리) | 안현서(럭키 한국어 목소리) | 오마 카파로 | 크리스티앙 드 라 푸엔테 | 제시카 세디엘
473,이디야와 얼음왕국의 전설,https://www.kobis.or.kr/common/mast/movie/2014/02/64a4b52fc9c5495a9bc262522633e23f.jpg,이디야와 얼음왕국의 전설.jpg,20147557,"장편 | 예술영화 | 애니메이션, 어드벤처 | 81분 33초 | 전체관람가 | 캐나다","필름,2D",[주연] 장민혁(이디야 (한국어 목소리)) | 윤세웅(푸툴릭 (한국어 목소리)) | 최정현(애픽 (한국어 목소리) )
474,한경직,https://www.kobis.or.kr/common/mast/movie/2014/04/bab2dcf790c54c2cb82512ff1a462600.jpg,한경직.jpg,20129089,장편 | 예술영화 | 다큐멘터리 | 86분 0초 | 전체관람가 | 한국,"필름,2D",[주연] 정애리(내레이션)
475,프랑스여자,https://www.kobis.or.kr/common/mast/movie/2020/11/348ed0a5f5ae486fbf0593ef77c21a95.jpg,프랑스여자.jpg,20190461,장편 | 예술영화 | 드라마 | 88분 51초 | 15세이상관람가 | 한국,2D,[주연] 김호정(이미라) | 김지영(김영은) | 김영민(황성우) | 류아벨(장해란/지현아) | 김예은
476,비비안 마이어를 찾아서,https://www.kobis.or.kr/common/mast/movie/2015/03/08e6212b85404e8bb4cb39e8876c10cf.jpg,비비안 마이어를 찾아서.jpg,20156101,장편 | 예술영화 | 다큐멘터리 | 83분 55초 | 전체관람가 | 미국,"필름,2D",
477,리그레션,https://www.kobis.or.kr/common/mast/movie/2015/09/333d93b8603c4b418547a9beba2b7242.jpg,리그레션.jpg,20152121,"장편 | 예술영화 | 스릴러 | 106분 4초 | 15세이상관람가 | 스페인, 캐나다","필름,2D",[주연] 엠마 왓슨(안젤라 그레이) | 에단 호크(브루스 케너)
478,버스 657,https://www.kobis.or.kr/common/mast/movie/2015/12/01c73ab12565428fa3269b89ea73ac4d.jpg,버스 657.jpg,20158905,"장편 | 일반영화 | 액션, 스릴러 | 92분 5초 | 15세이상관람가 | 미국","필름,2D",[주연] 로버트 드 니로 | 제프리 딘 모건 | 데이브 바티스타 | 케이트 보스워스
479,인카네이트,https://www.kobis.or.kr/common/mast/movie/2017/04/47ce0019683f43baaab1108b812b2085.jpg,인카네이트.jpg,20174841,장편 | 일반영화 | 스릴러 | 86분 28초 | 15세이상관람가 | 미국,2D,[주연] 아론 에크하트 | 데이비드 매주즈
480,초(민망한)능력자들,https://www.kobis.or.kr/upload/up_img/2011/06/mov_E2CEEJ_20110610184015_1.jpg,초(민망한)능력자들.jpg,20110897,"장편 | 예술영화 | 코미디 | 93분 0초 | 12세이상관람가 | 미국, 영국","필름,2D",[주연] 조지 클루니(린 스킵 캐세디 ) | 이완 맥그리거(밥 윌턴 ) | 케빈 스페이시(래리 후퍼 ) | 제프 브리지스(빌 장고)
481,본타: 땅콩왕국의 전설,https://www.kobis.or.kr/common/mast/movie/2014/10/dbffa5d2e278498884ec12eb98ce5e8a.jpg,본타- 땅콩왕국의 전설.jpg,20142844,장편 | 일반영화 | 애니메이션 | 74분 53초 | 전체관람가 | 중국,"필름,2D",
482,옐로우버드,https://www.kobis.or.kr/common/mast/movie/2015/02/937137e063f14aa686580f70f2f1de22.jpg,옐로우버드.jpg,20145402,"장편 | 예술영화 | 애니메이션, 가족 | 90분 10초 | 전체관람가 | 프랑스","필름,2D",[주연] 세스 그린 | 다코타 패닝 | 대니 글로버
483,캡틴 하록,https://www.kobis.or.kr/common/mast/movie/2014/02/3f8f4fe3ddcc44859c7d1f634fb86c14.jpg,캡틴 하록.jpg,20136865,"장편 | 일반영화 | 애니메이션, 어드벤처, SF | 115분 5초 | 12세이상관람가 | 일본","필름,2D,3D",[주연] 류승룡(하록) | 오구리 슌(하록)
484,너에게 가는 길,https://www.kobis.or.kr/common/mast/movie/2021/10/dfa51ff2aa2e469593de122fa839d33e.jpg,너에게 가는 길.jpg,20217102,"장편 | 예술,독립 영화 | 다큐멘터리 | 92분 43초 | 12세이상관람가 | 한국",2D,[주연] 정은애(나비) | 강선화(비비안) | 이한결(한결) | 정예준(예준)
485,오즈의 마법사 2,https://www.kobis.or.kr/common/mast/movie/2017/05/6b58711cbb0843158f03d4aab9c0f4bc.jpg,오즈의 마법사 2.jpg,20174501,"장편 | 예술영화 | 애니메이션, 판타지, 어드벤처 | 87분 21초 | 전체관람가 | 멕시코",2D,
486,당신자신과 당신의 것,https://www.kobis.or.kr/common/mast/movie/2016/10/e320b3ee154041f2b0729f2d944b6569.jpg,당신자신과 당신의 것.jpg,20169730,"장편 | 예술,독립 영화 | 드라마 | 86분 4초 | 청소년관람불가 | 한국",2D,[주연] 김주혁 | 이유영
487,퍼펙트,https://www.kobis.or.kr/common/mast/movie/2013/07/0ffcd5f74c7640a99833e9e07e091ba2.jpg,퍼펙트.jpg,20131241,"장편 | 일반영화 | 액션, 범죄, 드라마 | 106분 55초 | 청소년관람불가 | 미국","필름,2D",[주연] 콜린 파렐(빅터) | 테렌스 하워드(알퐁스 호이트) | 누미 라파스(베어트리스)
488,"불량소녀, 너를 응원해!",https://www.kobis.or.kr/common/mast/movie/2016/09/52eec05d1165430a8c05cfe613edef83.jpg,"불량소녀, 너를 응원해!.jpg",20169034,장편 | 예술영화 | 드라마 | 116분 32초 | 12세이상관람가 | 일본,2D,[주연] 아리무라 카스미(쿠도 사야카 역) | 이토 아츠시(츠보타 선생님 역)
489,셰임,https://www.kobis.or.kr/common/mast/movie/2013/04/9a8aac2dabfd49be8f683ee045398f2f.jpg,셰임.jpg,20123602,장편 | 예술영화 | 드라마 | 101분 0초 | 청소년관람불가 | 영국,"필름,2D",[주연] 마이클 패스벤더(브랜든 설리반) | 캐리 멀리건(씨씨) | 제임스 뱃지 데일(데이비드)
490,환상의 빛,https://www.kobis.or.kr/common/mast/movie/2016/06/0f293b43dae14c46bbf4284774f7bd4d.jpg,환상의 빛.jpg,20070157,장편 | 예술영화 | 드라마 | 109분 35초 | 15세이상관람가 | 일본,"필름,2D",[주연] 마키코 에수미(유미코) | 나이토 타카시(타미오) | 아사노 타다노부(이쿠오)
491,이별계약,https://www.kobis.or.kr/common/mast/movie/2013/05/488787b3131c4e7da53a8e5ac2f1c065.jpg,이별계약.jpg,20137081,"장편 | 일반영화 | 멜로/로맨스, 드라마 | 103분 33초 | 12세이상관람가 | 한국, 중국","필름,2D",[주연] 펑위옌 | 백백하 | 장경부 | 오패자
492,멜랑콜리아,https://www.kobis.or.kr/common/mast/movie/2013/01/037434588fa4475e91680370ce33ee2d.jpg,멜랑콜리아.jpg,20125967,"장편 | 예술영화 | 드라마, SF, 스릴러 | 136분 0초 | 15세이상관람가 | 덴마크, 스웨덴, 이탈리아, 독일, 프랑스","필름,2D",[주연] 커스틴 던스트 | 샤를로뜨 갱스부르
493,나는 나를 해고하지 않는다,https://www.kobis.or.kr/common/mast/movie/2020/12/7a8dab2ef57845ad8d3c6f5cf7c02bef.jpg,나는 나를 해고하지 않는다.jpg,20198053,"장편 | 예술,독립 영화 | 드라마 | 111분 23초 | 12세이상관람가 | 한국",2D,[주연] 유다인(정은) | 오정세(막내) | 이주원(평가관)
494,나라타주,https://www.kobis.or.kr/common/mast/movie/2018/03/500a9af525a24d5b9e40caa7d857e4d2.jpg,나라타주.jpg,20180127,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 139분 41초 | 15세이상관람가 | 일본",2D,[주연] 마츠모토 준 | 아리무라 카스미 | 사카구치 켄타로
495,"괜찮아요, 미스터 브래드",https://www.kobis.or.kr/common/mast/movie/2017/09/205a3ccd28be45938b302ca67808a055.jpg,"괜찮아요, 미스터 브래드.jpg",20171002,장편 | 예술영화 | 드라마 | 102분 25초 | 12세이상관람가 | 미국,2D,[주연] 벤 스틸러 | 루크 윌슨 | 마이클 쉰
496,경계선,https://www.kobis.or.kr/common/mast/movie/2019/09/431fbc3a7b224d31ad17862ac71bd34a.jpg,경계선.jpg,20195005,"장편 | 예술영화 | 판타지, 멜로/로맨스 | 110분 12초 | 청소년관람불가 | 스웨덴, 덴마크",2D,[주연] 에바 멜란데르 | 에로 밀로노프
497,로빈슨의 언더워터 어드벤처,https://www.kobis.or.kr/common/mast/movie/2018/10/20aa7e939eb24713a806aeb73566698b.jpg,로빈슨의 언더워터 어드벤처.jpg,20183009,"장편 | 일반영화 | 애니메이션, 판타지, 어드벤처 | 73분 53초 | 전체관람가 | 러시아",2D,
498,동백,https://www.kobis.or.kr/common/mast/movie/2021/09/09f02edc95fc43d695b86addb323f39b.jpg,동백.jpg,20217167,"장편 | 예술,독립 영화 | 드라마, 가족, 전쟁 | 108분 36초 | 12세이상관람가 | 한국",2D,[주연] 박근형(황순철) | 신복숙(장연실) | 정선일(황남식) | 서준영(황귀태)
499,킹덤,https://www.kobis.or.kr/common/mast/movie/2020/04/7306f02125434afbb633f81c4c7c8f07.jpg,킹덤.jpg,20206982,장편 | 일반영화 | 액션 | 133분 45초 | 15세이상관람가 | 일본,2D,[주연] 야마자키 켄토 | 요시자와 료 | 나가사와 마사미
500,유랑지구,https://www.kobis.or.kr/common/mast/movie/2019/04/0446dd1ca2fd4ab6bd9e5a1328971df6.jpg,유랑지구.jpg,20199735,장편 | 예술영화 | SF | 125분 3초 | 12세이상관람가 | 중국,2D,[주연] 오경 | 굴초소 | 조금맥
501,돌멩이,https://www.kobis.or.kr/common/mast/movie/2020/10/d04fb48661f5432295778ce022847a98.jpg,돌멩이.jpg,20181162,"장편 | 예술,독립 영화 | 드라마 | 106분 48초 | 12세이상관람가 | 한국",2D,[주연] 김대명(윤석구) | 송윤아(김선생) | 김의성(노신부) | 전채은(장은지)
502,스톤,https://www.kobis.or.kr/common/mast/movie/2014/06/a28a7f8f443543fcb51642e7cc813d9d.jpg,스톤.jpg,20130929,"장편 | 예술영화 | 액션, 드라마 | 109분 33초 | 15세이상관람가 | 한국","필름,2D",[주연] 조동인(민수) | 김뢰하(남해) | 박원상
503,미라클 프롬 헤븐,https://www.kobis.or.kr/common/mast/movie/2016/05/284db26e7f6c4deab11c63f1ec4005d2.jpg,미라클 프롬 헤븐.jpg,20163081,장편 | 일반영화 | 드라마 | 108분 53초 | 전체관람가 | 미국,2D,[주연] 제니퍼 가너 | 마틴 헨더슨 | 카일리 로저스
